return_period,return_level,ci_lower,ci_upper,ci_width,xi_hat_full,mu_hat_full,sigma_hat_full,xi_boot_mean,xi_boot_std,mu_boot_mean,mu_boot_std,sigma_boot_mean,sigma_boot_std,n_bootstrap,conf_level
1,5.233876339800285,3.3615655986432436,6.57858226042736,3.217016661784116,0.026999563869412165,9.37417075880914,1.6333327731976217,0.018306893480313512,0.11550753537781551,9.384199458906371,0.2501040516366152,1.604245144036383,0.1841672465169483,2000,0.95
2,9.97578008383022,9.451008719983816,10.56908988642047,1.118081166436653,0.026999563869412165,9.37417075880914,1.6333327731976217,0.018306893480313512,0.11550753537781551,9.384199458906371,0.2501040516366152,1.604245144036383,0.1841672465169483,2000,0.95
3,10.866728880840231,10.240472755357857,11.52884527996061,1.288372524602753,0.026999563869412165,9.37417075880914,1.6333327731976217,0.018306893480313512,0.11550753537781551,9.384199458906371,0.2501040516366152,1.604245144036383,0.1841672465169483,2000,0.95
4,11.443752870080296,10.727503869156394,12.172120572373231,1.4446167032168375,0.026999563869412165,9.37417075880914,1.6333327731976217,0.018306893480313512,0.11550753537781551,9.384199458906371,0.2501040516366152,1.604245144036383,0.1841672465169483,2000,0.95
5,11.874356110657292,11.093106503159147,12.686640056110733,1.5935335529515857,0.026999563869412165,9.37417075880914,1.6333327731976217,0.018306893480313512,0.11550753537781551,9.384199458906371,0.2501040516366152,1.604245144036383,0.1841672465169483,2000,0.95
6,12.218937890837044,11.366995687659795,13.106272485346212,1.7392767976864167,0.026999563869412165,9.37417075880914,1.6333327731976217,0.018306893480313512,0.11550753537781551,9.384199458906371,0.2501040516366152,1.604245144036383,0.1841672465169483,2000,0.95
7,12.506621501476001,11.601355979691464,13.46340817162962,1.8620521919381563,0.026999563869412165,9.37417075880914,1.6333327731976217,0.018306893480313512,0.11550753537781551,9.384199458906371,0.2501040516366152,1.604245144036383,0.1841672465169483,2000,0.95
8,12.753781466318692,11.79478496759994,13.78526116679006,1.9904761991901196,0.026999563869412165,9.37417075880914,1.6333327731976217,0.018306893480313512,0.11550753537781551,9.384199458906371,0.2501040516366152,1.604245144036383,0.1841672465169483,2000,0.95
9,12.970570220501408,11.939012123116054,14.086029716633021,2.147017593516967,0.026999563869412165,9.37417075880914,1.6333327731976217,0.018306893480313512,0.11550753537781551,9.384199458906371,0.2501040516366152,1.604245144036383,0.1841672465169483,2000,0.95
10,13.163728476570599,12.06833081465397,14.34528026337766,2.2769494487236894,0.026999563869412165,9.37417075880914,1.6333327731976217,0.018306893480313512,0.11550753537781551,9.384199458906371,0.2501040516366152,1.604245144036383,0.1841672465169483,2000,0.95
11,13.337965312754694,12.187754708378204,14.571276214300944,2.38352150592274,0.026999563869412165,9.37417075880914,1.6333327731976217,0.018306893480313512,0.11550753537781551,9.384199458906371,0.2501040516366152,1.604245144036383,0.1841672465169483,2000,0.95
12,13.49670272422382,12.292197155076128,14.810660447572417,2.518463292496289,0.026999563869412165,9.37417075880914,1.6333327731976217,0.018306893480313512,0.11550753537781551,9.384199458906371,0.2501040516366152,1.604245144036383,0.1841672465169483,2000,0.95
13,13.642506923587188,12.395667430700403,15.025216550075148,2.6295491193747456,0.026999563869412165,9.37417075880914,1.6333327731976217,0.018306893480313512,0.11550753537781551,9.384199458906371,0.2501040516366152,1.604245144036383,0.1841672465169483,2000,0.95
14,13.77735255470272,12.486708895225044,15.242275701117865,2.755566805892821,0.026999563869412165,9.37417075880914,1.6333327731976217,0.018306893480313512,0.11550753537781551,9.384199458906371,0.2501040516366152,1.604245144036383,0.1841672465169483,2000,0.95
15,13.902792040130402,12.56633654953221,15.452736554173033,2.886400004640823,0.026999563869412165,9.37417075880914,1.6333327731976217,0.018306893480313512,0.11550753537781551,9.384199458906371,0.2501040516366152,1.604245144036383,0.1841672465169483,2000,0.95
16,14.020068261670783,12.637758450877037,15.621569005800952,2.983810554923915,0.026999563869412165,9.37417075880914,1.6333327731976217,0.018306893480313512,0.11550753537781551,9.384199458906371,0.2501040516366152,1.604245144036383,0.1841672465169483,2000,0.95
17,14.13019193416412,12.694380174893267,15.789835533790612,3.095455358897345,0.026999563869412165,9.37417075880914,1.6333327731976217,0.018306893480313512,0.11550753537781551,9.384199458906371,0.2501040516366152,1.604245144036383,0.1841672465169483,2000,0.95
18,14.233996183409449,12.756987962611493,15.968463339822742,3.211475377211249,0.026999563869412165,9.37417075880914,1.6333327731976217,0.018306893480313512,0.11550753537781551,9.384199458906371,0.2501040516366152,1.604245144036383,0.1841672465169483,2000,0.95
19,14.332175949677184,12.813763417469321,16.139287560161517,3.3255241426921955,0.026999563869412165,9.37417075880914,1.6333327731976217,0.018306893480313512,0.11550753537781551,9.384199458906371,0.2501040516366152,1.604245144036383,0.1841672465169483,2000,0.95
20,14.425317019251889,12.868331360760637,16.294855830193733,3.4265244694330956,0.026999563869412165,9.37417075880914,1.6333327731976217,0.018306893480313512,0.11550753537781551,9.384199458906371,0.2501040516366152,1.604245144036383,0.1841672465169483,2000,0.95
21,14.513917800306418,12.910918778031613,16.433293208009943,3.5223744299783295,0.026999563869412165,9.37417075880914,1.6333327731976217,0.018306893480313512,0.11550753537781551,9.384199458906371,0.2501040516366152,1.604245144036383,0.1841672465169483,2000,0.95
22,14.598405918095281,12.952156468209084,16.576854800478646,3.6246983322695616,0.026999563869412165,9.37417075880914,1.6333327731976217,0.018306893480313512,0.11550753537781551,9.384199458906371,0.2501040516366152,1.604245144036383,0.1841672465169483,2000,0.95
23,14.679151043003044,12.999198392360745,16.710672143545967,3.7114737511852223,0.026999563869412165,9.37417075880914,1.6333327731976217,0.018306893480313512,0.11550753537781551,9.384199458906371,0.2501040516366152,1.604245144036383,0.1841672465169483,2000,0.95
