return_period,return_level,ci_lower,ci_upper,ci_width,xi_hat_full,sigma_hat_full,threshold,lambda_rate,xi_boot_mean,xi_boot_std,sigma_boot_mean,sigma_boot_std,n_bootstrap,conf_level
1,8.798717904571635,8.524490661082902,9.057369354646067,0.5328786935631644,-0.05470421858705262,1.6714011674228468,4.428859262963242,16.801073306074766,-0.05910844708622603,0.03129242163126991,1.680760896050948,0.07709083074098079,2000,0.95
2,9.77296084955228,9.38824736160339,10.12234703389403,0.7340996722906397,-0.05470421858705262,1.6714011674228468,4.428859262963242,16.801073306074766,-0.05910844708622603,0.03129242163126991,1.680760896050948,0.07709083074098079,2000,0.95
3,10.325964385995324,9.85588538698155,10.75273389545046,0.89684850846891,-0.05470421858705262,1.6714011674228468,4.428859262963242,16.801073306074766,-0.05910844708622603,0.03129242163126991,1.680760896050948,0.07709083074098079,2000,0.95
4,10.710953982310917,10.175646641764535,11.199372443987848,1.0237258022233124,-0.05470421858705262,1.6714011674228468,4.428859262963242,16.801073306074766,-0.05910844708622603,0.03129242163126991,1.680760896050948,0.07709083074098079,2000,0.95
5,11.005430534030834,10.41369561212502,11.546601223947762,1.1329056118227427,-0.05470421858705262,1.6714011674228468,4.428859262963242,16.801073306074766,-0.05910844708622603,0.03129242163126991,1.680760896050948,0.07709083074098079,2000,0.95
6,11.243381260586073,10.61294634376575,11.832291383982446,1.2193450402166963,-0.05470421858705262,1.6714011674228468,4.428859262963242,16.801073306074766,-0.05910844708622603,0.03129242163126991,1.680760896050948,0.07709083074098079,2000,0.95
7,11.442722445649945,10.774833513690913,12.076349263884595,1.3015157501936816,-0.05470421858705262,1.6714011674228468,4.428859262963242,16.801073306074766,-0.05910844708622603,0.03129242163126991,1.680760896050948,0.07709083074098079,2000,0.95
8,11.61404609258516,10.912543630798364,12.281478681592018,1.3689350507936542,-0.05470421858705262,1.6714011674228468,4.428859262963242,16.801073306074766,-0.05910844708622603,0.03129242163126991,1.680760896050948,0.07709083074098079,2000,0.95
9,11.764128963872018,11.02580005965756,12.465027297219653,1.4392272375620934,-0.05470421858705262,1.6714011674228468,4.428859262963242,16.801073306074766,-0.05910844708622603,0.03129242163126991,1.680760896050948,0.07709083074098079,2000,0.95
10,11.897565706142345,11.12992074129341,12.638224042594853,1.508303301301444,-0.05470421858705262,1.6714011674228468,4.428859262963242,16.801073306074766,-0.05910844708622603,0.03129242163126991,1.680760896050948,0.07709083074098079,2000,0.95
