return_period,return_level,ci_lower,ci_upper,ci_width,xi_hat_full,sigma_hat_full,threshold,lambda_rate,xi_boot_mean,xi_boot_std,sigma_boot_mean,sigma_boot_std,n_bootstrap,conf_level
27,14.911800407748748,13.666920790375386,16.18971882980753,2.5227980394321428,-0.059403384301935966,1.9571884837419253,5.000322122614746,15.30764456775701,-0.062441290981775484,0.03353845218421187,1.9635459701985214,0.0951116555897999,2000,0.95
28,14.961512652010521,13.701646789448228,16.25566092266629,2.554014133218063,-0.059403384301935966,1.9571884837419253,5.000322122614746,15.30764456775701,-0.062441290981775484,0.03353845218421187,1.9635459701985214,0.0951116555897999,2000,0.95
29,15.009378540888427,13.738097222284548,16.31816878908275,2.5800715667982033,-0.059403384301935966,1.9571884837419253,5.000322122614746,15.30764456775701,-0.062441290981775484,0.03353845218421187,1.9635459701985214,0.0951116555897999,2000,0.95
30,15.055526876062574,13.770338814294867,16.37925632819313,2.6089175138982625,-0.059403384301935966,1.9571884837419253,5.000322122614746,15.30764456775701,-0.062441290981775484,0.03353845218421187,1.9635459701985214,0.0951116555897999,2000,0.95
31,15.100073547257075,13.798402959659287,16.44035244596978,2.6419494863104926,-0.059403384301935966,1.9571884837419253,5.000322122614746,15.30764456775701,-0.062441290981775484,0.03353845218421187,1.9635459701985214,0.0951116555897999,2000,0.95
32,15.143123195346236,13.82544073435928,16.498040135293497,2.6725994009342173,-0.059403384301935966,1.9571884837419253,5.000322122614746,15.30764456775701,-0.062441290981775484,0.03353845218421187,1.9635459701985214,0.0951116555897999,2000,0.95
33,15.184770616668514,13.851520037912499,16.553940525510328,2.702420487597829,-0.059403384301935966,1.9571884837419253,5.000322122614746,15.30764456775701,-0.062441290981775484,0.03353845218421187,1.9635459701985214,0.0951116555897999,2000,0.95
34,15.22510195534193,13.878372287553413,16.608080727988774,2.7297084404353615,-0.059403384301935966,1.9571884837419253,5.000322122614746,15.30764456775701,-0.062441290981775484,0.03353845218421187,1.9635459701985214,0.0951116555897999,2000,0.95
35,15.264195720802267,13.90446946073162,16.66433234810829,2.759862887376668,-0.059403384301935966,1.9571884837419253,5.000322122614746,15.30764456775701,-0.062441290981775484,0.03353845218421187,1.9635459701985214,0.0951116555897999,2000,0.95
36,15.302123660385735,13.92979560221267,16.720273987499443,2.7904783852867734,-0.059403384301935966,1.9571884837419253,5.000322122614746,15.30764456775701,-0.062441290981775484,0.03353845218421187,1.9635459701985214,0.0951116555897999,2000,0.95
37,15.33895151101162,13.954320129914493,16.77471554430366,2.820395414389168,-0.059403384301935966,1.9571884837419253,5.000322122614746,15.30764456775701,-0.062441290981775484,0.03353845218421187,1.9635459701985214,0.0951116555897999,2000,0.95
38,15.374739649493405,13.979229265133567,16.82476956647711,2.845540301343542,-0.059403384301935966,1.9571884837419253,5.000322122614746,15.30764456775701,-0.062441290981775484,0.03353845218421187,1.9635459701985214,0.0951116555897999,2000,0.95
39,15.40954365742705,14.003778142826958,16.872023468045,2.8682453252180427,-0.059403384301935966,1.9571884837419253,5.000322122614746,15.30764456775701,-0.062441290981775484,0.03353845218421187,1.9635459701985214,0.0951116555897999,2000,0.95
40,15.44341481375577,14.027633191066231,16.918061699878383,2.8904285088121515,-0.059403384301935966,1.9571884837419253,5.000322122614746,15.30764456775701,-0.062441290981775484,0.03353845218421187,1.9635459701985214,0.0951116555897999,2000,0.95
41,15.476400525827934,14.050830646233553,16.96295569048109,2.912125044247535,-0.059403384301935966,1.9571884837419253,5.000322122614746,15.30764456775701,-0.062441290981775484,0.03353845218421187,1.9635459701985214,0.0951116555897999,2000,0.95
42,15.508544707925433,14.073404025583724,17.00676076901908,2.9333567434353576,-0.059403384301935966,1.9571884837419253,5.000322122614746,15.30764456775701,-0.062441290981775484,0.03353845218421187,1.9635459701985214,0.0951116555897999,2000,0.95
43,15.539888114749091,14.095356566851509,17.049528350071842,2.9541717832203336,-0.059403384301935966,1.9571884837419253,5.000322122614746,15.30764456775701,-0.062441290981775484,0.03353845218421187,1.9635459701985214,0.0951116555897999,2000,0.95
44,15.57046863613314,14.116674038885803,17.091855419024856,2.9751813801390536,-0.059403384301935966,1.9571884837419253,5.000322122614746,15.30764456775701,-0.062441290981775484,0.03353845218421187,1.9635459701985214,0.0951116555897999,2000,0.95
45,15.600321558266128,14.13745603451228,17.134308691097242,2.996852656584963,-0.059403384301935966,1.9571884837419253,5.000322122614746,15.30764456775701,-0.062441290981775484,0.03353845218421187,1.9635459701985214,0.0951116555897999,2000,0.95
46,15.629479795877083,14.157727464348657,17.17410542888995,3.0163779645412916,-0.059403384301935966,1.9571884837419253,5.000322122614746,15.30764456775701,-0.062441290981775484,0.03353845218421187,1.9635459701985214,0.0951116555897999,2000,0.95
47,15.657974099169076,14.177511569907761,17.213039801419306,3.0355282315115453,-0.059403384301935966,1.9571884837419253,5.000322122614746,15.30764456775701,-0.062441290981775484,0.03353845218421187,1.9635459701985214,0.0951116555897999,2000,0.95
48,15.68583323872037,14.196830068186735,17.251148258485525,3.0543181902987904,-0.059403384301935966,1.9571884837419253,5.000322122614746,15.30764456775701,-0.062441290981775484,0.03353845218421187,1.9635459701985214,0.0951116555897999,2000,0.95
49,15.713084171104843,14.21570328101034,17.28844410425055,3.0727408232402116,-0.059403384301935966,1.9571884837419253,5.000322122614746,15.30764456775701,-0.062441290981775484,0.03353845218421187,1.9635459701985214,0.0951116555897999,2000,0.95
50,15.739752187591007,14.234150251011306,17.32694556753437,3.0927953165230644,-0.059403384301935966,1.9571884837419253,5.000322122614746,15.30764456775701,-0.062441290981775484,0.03353845218421187,1.9635459701985214,0.0951116555897999,2000,0.95
