,0
369,5.106236471430124
370,5.180392494203788
371,5.010912335851215
372,9.75554679421398
373,8.80589960095683
374,12.08622781761778
375,8.422120048379606
376,6.76167440637658
377,9.958430511820977
378,5.7740924329380245
379,6.2304797822167775
380,5.3075471308936
381,5.021502822051377
382,8.006599795622474
383,6.7510453860873865
384,5.487746282978558
385,5.021502822051377
386,5.360539248094292
387,5.880190998376562
388,5.243965112245887
389,5.890802146126538
390,7.516838004938282
391,5.689230675706837
392,8.390147912994637
393,6.8254527964065765
394,7.1657253962615615
395,6.389782233346152
396,5.085051440198569
397,7.814909085133532
398,7.155088844259529
399,5.085051440198569
400,6.092457784940392
401,9.680813074570484
402,6.145538702381564
403,5.604384353527064
404,5.731659638927532
405,5.614989291968741
406,6.1880074648431735
407,6.591634749387947
408,7.197636206472924
409,8.358177263392129
410,5.063867485290475
411,7.091273591556794
412,6.655393425126342
413,5.402937545318591
414,6.389782233346152
415,7.346576016145686
416,8.32620810511671
417,5.678624036719654
418,8.7525844793186
419,5.965086684654903
420,6.304814820686547
421,5.540759878015685
422,6.581009032664712
423,7.538124083021011
424,5.127422574628299
425,5.413537754901914
426,5.381737887509045
427,6.666020597278454
428,6.209243180651209
429,5.371138440257475
430,5.689230675706837
431,5.328743207065269
432,8.528704493297735
433,6.4428938760774725
434,6.517259137669
435,12.718001667280143
436,9.040532598324756
437,8.123771765315333
438,7.1019089823475525
439,5.318145040195459
440,5.508950974875674
441,5.4665425902788
442,7.431701063961792
443,6.3791605494075005
444,6.527883594061585
445,8.145077983121283
446,6.2517172665942775
447,5.106236471430124
448,5.65741148399747
449,6.974297194645499
450,5.7422674793733846
451,9.221890898354385
452,5.328743207065269
453,6.591634749387947
454,9.467327110212548
455,5.922636986401885
456,5.530156662217712
457,5.4665425902788
458,5.33934163100325
459,6.12430566171924
460,6.517259137669
461,6.315434987435978
462,5.508950974875674
463,5.318145040195459
464,12.825120454421178
465,5.074459327930394
466,6.88923845539374
467,5.243965112245887
468,10.161364653929724
469,10.19341143118804
470,5.721052037904071
