return_period,return_level,ci_lower,ci_upper,ci_width,xi_hat_full,mu_hat_full,sigma_hat_full,xi_boot_mean,xi_boot_std,mu_boot_mean,mu_boot_std,sigma_boot_mean,sigma_boot_std,n_bootstrap,conf_level
14,14.136804821997696,12.980942868884602,15.211107572491631,2.230164703607029,-0.062311747232565606,9.946422030320164,1.7443849363038806,-0.07649513070315432,0.10934469772589492,9.965626057840918,0.25922963290489837,1.7045763721675653,0.18652399967129724,2000,0.95
15,14.242652497696838,13.04433789310082,15.359246854639652,2.3149089615388316,-0.062311747232565606,9.946422030320164,1.7443849363038806,-0.07649513070315432,0.10934469772589492,9.965626057840918,0.25922963290489837,1.7045763721675653,0.18652399967129724,2000,0.95
16,14.341002777454708,13.104972281568065,15.495366531144613,2.3903942495765484,-0.062311747232565606,9.946422030320164,1.7443849363038806,-0.07649513070315432,0.10934469772589492,9.965626057840918,0.25922963290489837,1.7045763721675653,0.18652399967129724,2000,0.95
17,14.432823063930542,13.17181158285302,15.636736613269763,2.464925030416744,-0.062311747232565606,9.946422030320164,1.7443849363038806,-0.07649513070315432,0.10934469772589492,9.965626057840918,0.25922963290489837,1.7045763721675653,0.18652399967129724,2000,0.95
18,14.51890617932829,13.218405781215848,15.772143166720406,2.553737385504558,-0.062311747232565606,9.946422030320164,1.7443849363038806,-0.07649513070315432,0.10934469772589492,9.965626057840918,0.25922963290489837,1.7045763721675653,0.18652399967129724,2000,0.95
19,14.599909861513845,13.273910983569497,15.892217461231107,2.6183064776616103,-0.062311747232565606,9.946422030320164,1.7443849363038806,-0.07649513070315432,0.10934469772589492,9.965626057840918,0.25922963290489837,1.7045763721675653,0.18652399967129724,2000,0.95
20,14.676385705742614,13.315232695230506,16.007848521176054,2.6926158259455484,-0.062311747232565606,9.946422030320164,1.7443849363038806,-0.07649513070315432,0.10934469772589492,9.965626057840918,0.25922963290489837,1.7045763721675653,0.18652399967129724,2000,0.95
21,14.74880076206067,13.35261995908845,16.109968635845195,2.757348676756745,-0.062311747232565606,9.946422030320164,1.7443849363038806,-0.07649513070315432,0.10934469772589492,9.965626057840918,0.25922963290489837,1.7045763721675653,0.18652399967129724,2000,0.95
22,14.817553914835322,13.401979657602862,16.21202503924598,2.8100453816431177,-0.062311747232565606,9.946422030320164,1.7443849363038806,-0.07649513070315432,0.10934469772589492,9.965626057840918,0.25922963290489837,1.7045763721675653,0.18652399967129724,2000,0.95
23,14.882988485988541,13.445749438625967,16.30752443319393,2.8617749945679627,-0.062311747232565606,9.946422030320164,1.7443849363038806,-0.07649513070315432,0.10934469772589492,9.965626057840918,0.25922963290489837,1.7045763721675653,0.18652399967129724,2000,0.95
24,14.945402059565092,13.483088738843652,16.40331095103755,2.9202222121938988,-0.062311747232565606,9.946422030320164,1.7443849363038806,-0.07649513070315432,0.10934469772589492,9.965626057840918,0.25922963290489837,1.7045763721675653,0.18652399967129724,2000,0.95
